date,topic,wp,party,page_content,keyword_counts,keyword_total

Das größte Sicherheitsrisiko für unser Land ist diese Bundesregierung!

Im Bereich Migration sitzt das Steuergeld bei der Ampel hingegen locker.

70 Millionen Euro gibt es für Umsiedlungsprogramme nach Deutschland und über 1 Milliarde Euro für betrugsanfällige Integrationskurse.","[0, 0, 1, 0, 0, 0, 0, 2, 0, 1]",4
20240131,migration,20,AfD,"Mit dieser Politik treiben Sie die Kommunen in die Verzweiflung, sprengen die Sozialsysteme, verschärfen die Wohnungsnot und untergraben die innere Sicherheit.

Aber vor allem: Sie nehmen den Deutschen ihre Heimat.

Über 1 000 Frauen werden jedes Jahr Opfer sexueller Gewalt durch Zuwanderer, 7 000 seit dem Willkommensputsch der CDU-Kanzlerin von 2015.

Aber darüber schweigen Sie; darüber schweigen auch die Medien.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240201,migration,20,AfD,"Meine Damen und Herren, trennen Sie sich endlich von Ihren Machbarkeitsillusionen!

Ihre Migrationspolitik kann keine Probleme lösen.

Im Gegenteil: Ihre Migrationspolitik führt zu einer Verschärfung fast aller politischen Problemlagen in Deutschland, vor allem der sozialpolitischen.","[0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3
20240202,migration,20,AfD,"Herr Wanderwitz hat es für die CDU angekündigt.

Sie alle denken sich: Mit den Linken kann man vielleicht mal irgendwann weiterkommen.

Die Menschen draußen müssen wissen: Egal wen sie bei den nächsten Wahlen wählen – außer der AfD –, sie haben hundertprozentig die Grünen in der Regierung und wahrscheinlich auch die Linken.

Mit jeder Stimme für die Altparteien wählen sie die politischen Kräfte, die unser Land hassen und zerstören wollen.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240203,migration,20,AfD,,[],0
20240204,migration,20,AfD,,[],0
20240205,migration,20,AfD,,[],0
20240206,migration,20,AfD,,[],0
20240207,migration,20,AfD,,[],0
20240208,migration,20,AfD,,[],0
20240209,migration,20,AfD,,[],0
20240210,migration,20,AfD,,[],0
20240211,migration,20,AfD,,[],0
20240212,migration,20,AfD,,[],0
20240213,migration,20,AfD,,[],0
20240214,migration,20,AfD,,[],0
20240215,migration,20,AfD,,[],0
20240216,migration,20,AfD,,[],0
20240217,migration,20,AfD,,[],0
20240218,migration,20,AfD,,[],0
20240219,migration,20,AfD,,[],0
20240220,migration,20,AfD,,[],0
20240221,migration,20,AfD,"Was in Dänemark selbstverständlich ist, muss auch in Deutschland selbstverständlich werden.

Wer hierbleiben will, muss sich anpassen, und wer sich nicht anpasst, muss gehen.

Aber wenn ich mir Sie alle anschaue, dann denke ich daran, dass wir leider in deutschen Problemvierteln unter dieser migrationsbesoffenen Ampel das exakte Gegenteil erleben: Arbeitslosigkeit, verwahrloste Hochhäuser, Messerattacken, Gruppenvergewaltigungen und Clankriminalität.","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2
20240222,migration,20,AfD,"Wir brauchen keine wertlosen Absichtserklärungen einer CDU/CSU, die mit den Grünen kuschelt, sondern eine wirkliche Wende in der Migrationspolitik.

Jeder, der Asyl begehrt und aus einem sicheren europäischen Land oder ohne Ausweispapiere in unser Land einreisen will, muss zukünftig, so wie es unsere Gesetze vorsehen, draußen bleiben.

Es darf nur noch eine Obergrenze für illegale Migration geben, und die liegt genau bei null.","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",2
20240223,migration,20,AfD,"Nur zur Beruhigung: Beides sind schlicht regierungsseitige Erfindungen.

Sie sollen die Unzufriedenheit der Bevölkerung über die verheerende Ampelpolitik medial verdrängen.

Dabei: Wenn Menschen hierzulande um ihre Sicherheit bangen, dann wegen der – statistisch belegt – immer weiter ausufernden Migrantenkriminalität.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240224,migration,20,AfD,,[],0
20240225,migration,20,AfD,,[],0
20240226,migration,20,AfD,,[],0
20240227,migration,20,AfD,,[],0
20240228,migration,20,AfD,,[],0
20240229,migration,20,AfD,,[],0
20240301,migration,20,AfD,,[],0
20240302,migration,20,AfD,,[],0
20240303,migration,20,AfD,,[],0
20240304,migration,20,AfD,,[],0
20240305,migration,20,AfD,,[],0
20240306,migration,20,AfD,,[],0
20240307,migration,20,AfD,,[],0
20240308,migration,20,AfD,,[],0
20240309,migration,20,AfD,,[],0
20240310,migration,20,AfD,,[],0
20240311,migration,20,AfD,,[],0
20240312,migration,20,AfD,,[],0
20240313,migration,20,AfD,"Wieso geschieht das nicht?

Stattdessen immer neue Zuzugsanreize: Chancen-Aufenthalt für Aufenthaltsunberechtigte, Spurwechsel als Lohn der Lüge für Asylbetrüger, Turboeinbürgerungen.

Wieso tun Sie nichts gegen die Überlastung Deutschlands, sondern lassen illegale Massenmigration zu Hunderttausenden jedes Jahr weiter zu?

Vielleicht um Ihre sterbende Partei durch Einbürgerungen zu retten?","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2
20240314,migration,20,AfD,"Neben anderen Kosten sind die Migrationskosten radikal zu reduzieren, wenn wir jemals wieder finanzielle Souveränität in Deutschland erringen wollen.

Damit komme ich zur Großlegende von der Fachkräfteeinwanderung zur Lösung unseres demografischen Problems.

In Dänemark wird seit Jahren rationale Migrationspolitik gemacht, und in den Niederlanden wird sie von der Regierung beauftragt.

In Deutschland gibt es neue valide finanzwissenschaftliche Studien zu diesem Thema.","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",4
20240315,migration,20,AfD,"Ihr Antrag von der Union ist allerdings auch eine Dokumentation Ihres Scheiterns seit 2015 und leider in wenigen Monaten wohl auch eine Dokumentation Ihrer Diskontinuitätsdemenz, wenn Sie mit Ihrem neuen Koalitionspartner, seien es Grüne oder sei es die SPD, alle Anträge zur Migration in die Tonne klopfen werden, die Sie so mühevoll diese Legislaturperiode von der AfD abgeschrieben haben.

Sie fordern die Einhaltung der Bund-Länder-Gespräche zur Migration.","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",2
20240316,migration,20,AfD,,[],0
20240317,migration,20,AfD,,[],0
20240318,migration,20,AfD,,[],0
20240319,migration,20,AfD,,[],0
20240320,migration,20,AfD,"Davon sind wir im Moment meilenweit entfernt.

Lassen Sie uns erst die eigenen Probleme lösen, bevor wir über neue Kandidaten reden.

Sie werden ferner über die Migrationsfrage sprechen.

In der Tagesordnung steht, dass Sie über eine Ausweitung der Rückführungen reden werden.

Wenn Sie dieses Land von kriminellen Sozialschmarotzern und Illegalen befreien und für die Rückführung von Millionen Syrern, Afghanen, Eritreern eintreten, dann haben Sie unsere Unterstützung.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
20240321,migration,20,AfD,"Gut so!

Die aktuelle Problemlage kann nicht oft genug debattiert werden.

Dabei darf nicht in Vergessenheit geraten, dass es eine CDU/CSU-geführte Regierung war, die diese Weichen gestellt hat.

Sie stehen für die Initialzündung der Massenmigration nach Deutschland, und zwar illegale und legale, mit Umsiedlungsprogrammen und Migrationspakten.

Damit verantworten Sie und alle Kollegen hier von den migrationsfanatischen Fraktionen den Niedergang Deutschlands und seines Bildungssystems.","[0, 0, 2, 0, 0, 0, 0, 3, 0, 0]",5
20240322,migration,20,AfD,"Ich grüße Sie alle sehr herzlich und gebe das Wort dem Kollegen Friedhelm Boginski für die FDP-Fraktion.

Unnamed: 0: 4071.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240323,migration,20,AfD,,[],0
20240324,migration,20,AfD,,[],0
20240325,migration,20,AfD,,[],0
20240326,migration,20,AfD,,[],0
20240327,migration,20,AfD,,[],0
20240328,migration,20,AfD,,[],0
20240329,migration,20,AfD,,[],0
20240330,migration,20,AfD,,[],0
20240331,migration,20,AfD,,[],0
20240401,migration,20,AfD,,[],0
20240402,migration,20,AfD,,[],0
20240403,migration,20,AfD,,[],0
20240404,migration,20,AfD,,[],0
20240405,migration,20,AfD,,[],0
20240406,migration,20,AfD,,[],0
20240407,migration,20,AfD,,[],0
20240408,migration,20,AfD,,[],0
20240409,migration,20,AfD,,[],0
20240410,migration,20,AfD,"Und deshalb führt an einer sofortigen Korrektur dieser verheerenden Migrationspolitik kein Weg vorbei.

Das Aussprechen dieser Tatsache ist weder fremdenfeindlich noch rassistisch, es ist einfach nur die Wahrheit.

Also hören Sie endlich auf, die AfD und die Bürger unseres Landes für das Aussprechen dieser Wahrheit als rechtsextrem zu diffamieren!

Wir wollen nur endlich wieder unser sicheres Deutschland zurück, und dazu ist diese Ampelkoalition weder willens noch in der Lage.","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2
20240411,migration,20,AfD,"Sie alle sind Verbotsparteien.

Sie alle zerstören unsere Heimat und unsere deutsche Baukultur.

Sie alle nehmen Deutschland jeden Tag mehr Freiheit.

Anstatt uns in Zukunft vorzuschreiben, wie wir wohnen, Grundrisse zu zerschneiden und unsere Städte für Klima und Migration umzubauen, sollten Sie die Wohnungsnot und den hohen Ressourcenverbrauch lösen: durch konsequente Remigrationspolitik.

Denn Remigration spart Energie, Ressourcen und Wohnraum.

Kommen Sie bitte zum Schluss.","[0, 0, 1, 0, 0, 0, 0, 3, 0, 0]",4
20240412,migration,20,AfD,"Eure Communitys, eure sozialen Netze werden wir hier auflösen, weil ihr keine Flüchtlinge im Sinne des Grundgesetzes seid, weil ihr durch sichere Länder hierhergekommen seid.

Und das sagen wir, weil wir eine Partei der Rechtsstaatlichkeit sind und Flüchtlinge von illegalen Wirtschaftsmigranten unterscheiden können, meine Damen und Herren.

Die Rechtsstaatlichkeit muss wieder System haben, nicht das Ausreichen von Sozialleistungen.

Vielen Dank.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240413,migration,20,AfD,,[],0
20240414,migration,20,AfD,,[],0
20240415,migration,20,AfD,,[],0
20240416,migration,20,AfD,,[],0
20240417,migration,20,AfD,,[],0
20240418,migration,20,AfD,,[],0
20240419,migration,20,AfD,,[],0
20240420,migration,20,AfD,,[],0
20240421,migration,20,AfD,,[],0
20240422,migration,20,AfD,,[],0
20240423,migration,20,AfD,,[],0
20240424,migration,20,AfD,"Aber Sie wählen eben den falschen Weg.

Wer sich nicht für eine radikale Wende in der Migrationspolitik ausspricht – und das tun Sie in diesem Antrag wieder einmal nicht –, lässt zu, dass weiter islamistische Gefährder und Terroristen in unser Land strömen, und auf das dadurch immer stärker werdende Problem des islamistischen Terrors reagieren Sie mit immer weiteren Verschärfungen der Sicherheitsgesetze.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
20240425,migration,20,AfD,"Unsere Ideen wurden leider nicht aufgegriffen, aber wir werden dem vorliegenden Antrag der CDU trotzdem zustimmen.

Ganz einfach deshalb, weil unsere Vorstellung von parlamentarischer Demokratie bedeutet, dass wir Lösungen im Sinne der Bürger vor Ort suchen.

Altparteienpolitik hier im Haus ist eigentlich immer ein Spiel der Eitelkeiten, während das Wohl der Bürger am Ende hinten runterfällt.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240426,migration,20,AfD,"Die Jugend sieht, dass es in linken Luftschlössern von grüner Industrie keine Arbeit gibt.

Und sie sieht auch, dass ganze Heere unintegrierbarer, häufig krimineller Asylforderer, die durch Ihre Politik der offenen Grenzen ins Land geholt werden, wohl dazu führen, dass man auf Schulhöfen belästigt oder zusammengeschlagen wird, aber dass dadurch niemals ein Beitrag zur deutschen Renten- und Sozialversicherung entsteht.

Das ist Realität, meine Damen und Herren.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240427,migration,20,AfD,,[],0
20240428,migration,20,AfD,,[],0
20240429,migration,20,AfD,,[],0
20240430,migration,20,AfD,,[],0
20240501,migration,20,AfD,,[],0
20240502,migration,20,AfD,,[],0
20240503,migration,20,AfD,,[],0
20240504,migration,20,AfD,,[],0
20240505,migration,20,AfD,,[],0
20240506,migration,20,AfD,,[],0
20240507,migration,20,AfD,,[],0
20240508,migration,20,AfD,,[],0
20240509,migration,20,AfD,,[],0
20240510,migration,20,AfD,,[],0
20240511,migration,20,AfD,,[],0
20240512,migration,20,AfD,,[],0
20240513,migration,20,AfD,,[],0
20240514,migration,20,AfD,,[],0
20240515,migration,20,AfD,"Na, dann grenzen Sie mal die Hälfte der Bevölkerung aus, Herr Haldenwang, oder sperren Sie sie doch gleich weg.

Ich glaube aber, dass die Bevölkerung eher Sie irgendwann wegsperren will, Herr Haldenwang, und zwar aussperren aus Ihrem Amt.

Etwas macht in diesem ganzen Migrationsdesaster aber doch wieder Hoffnung: die Trendwende unter den jüngeren Deutschen.

Die Anhängerschaft der Grünen hat sich halbiert, und die Zustimmung zur AfD hat sich verdoppelt.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
20240516,migration,20,AfD,"Wie erreichen wir das?

Indem wir in Digitalisierung, Aus- und Weiterbildung von Arbeitnehmern sowie in einen breiten Energiemix investieren.

Das neue Fachkräfteeinwanderungsgesetz, mit dem die Bundesregierung dem demografischen Wandel begegnen will, fördert nur die Einwanderung in die soziale Hängematte Deutschland.

Statt sich endlich mit diesen Aufgaben zu beschäftigen, müssen wir zusehen, wie die Zukunft unserer Jugend Jahrgang um Jahrgang sehenden Auges gegen die Wand gefahren wird.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
20240517,migration,20,AfD,"Die jetzige Migrationspolitik der CDU in allen Bundesländern unterscheidet sich in nichts von Rot-Grün – in gar nichts!

Das ist die Wahrheit, liebe CDU.

Die Union hat also in der vergangenen Bundesregierung – man muss es so sagen – die Bevölkerung betrogen.

Sie tut es in der Gegenwart in allen sieben Bundesländern, Herr Merz, und sie wird es auch in Zukunft tun.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
20240518,migration,20,AfD,,[],0
20240519,migration,20,AfD,,[],0
20240520,migration,20,AfD,,[],0
20240521,migration,20,AfD,,[],0
20240522,migration,20,AfD,,[],0
20240523,migration,20,AfD,,[],0
20240524,migration,20,AfD,,[],0
20240525,migration,20,AfD,,[],0
20240526,migration,20,AfD,,[],0
20240527,migration,20,AfD,,[],0
20240528,migration,20,AfD,,[],0
20240529,migration,20,AfD,,[],0
20240530,migration,20,AfD,,[],0
20240531,migration,20,AfD,,[],0
20240601,migration,20,AfD,,[],0
20240602,migration,20,AfD,,[],0
20240603,migration,20,AfD,,[],0
20240604,migration,20,AfD,,[],0
20240605,migration,20,AfD,"Ist die Bundesregierung also gewillt, der Sicherheit unserer Bürger die höchste Priorität einzuräumen und den mit diesen Migrationsbewegungen anteilig einhergehenden Gewaltimport effektiv zu beenden?

Unnamed: 0: 3218.0","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
20240606,migration,20,AfD,"Reformieren wir gemeinsam die Fördersystematik: mehr direkte Zuweisungen und zielgerichtete ideologiefreie Fördermittel.

Etablieren wir gemeinsam ein kommunales Vetorecht zum Schutz vor Wohnungsnot: Kommunen brauchen das Recht, Zuweisungen von Migranten abzulehnen.

Kehren wir die Migrationspolitik um, und starten wir endlich mit den Rückführungen von gewaltbereiten Islamisten und schaffen so sichere Räume für die Einheimischen in unseren Städten und Gemeinden.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
20240607,migration,20,AfD,"Artikel 16a Absatz 2: Keiner kann Asyl beanspruchen, der aus einem EU-Mitgliedstaat oder einem sicheren Drittstaat einreist.

Natürlich haben wir uns in Artikel 16a Grundgesetz verpflichtet – in einfachen Worten –, mit Eintritt in die EU das EU-Asylsystem zu übernehmen.

Schauen wir uns das Asylsystem an, kodifiziert in Artikel 3 Absatz 2 des EU-Vertrages.

Die Mitgliedstaaten der EU gewähren offene Binnengrenzen.

Aber wir haben einen Vertrag, mit dem die EU auch Verpflichtungen übernommen hat.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240608,migration,20,AfD,,[],0
20240609,migration,20,AfD,,[],0
20240610,migration,20,AfD,,[],0
20240611,migration,20,AfD,,[],0
20240612,migration,20,AfD,"Wissen Sie, Sie liegen damit ja nicht technisch falsch; aber Sie gehen nicht weit genug.

Lassen Sie sich mal von uns erklären, wie das geht: Erstens müssen wir die Grenzen sichern.

Wer nicht hier reinkommt, der kann hier auch keinen Unfug betreiben.

Deswegen stehen wir so für die Sicherung von Grenzen.

Wir brauchen Messer-Dschihadisten nicht in Deutschland, Zum Zweiten.

Wir brauchen absolut kein Geld für Asylbewerber.

Wir müssen zum strengen Sachleistungsprinzip kommen.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
20240613,migration,20,AfD,"Urplötzlich merkt sie: Das Staatsbürgerschaftsrecht darf nicht weiter verwässert werden.

– Das ist alles weder mit Rot noch mit Grün zu machen, nur mit der AfD.

Deshalb ist das Fazit beim Thema Abschiebungen völlig klar: Die SPD will blenden, die Grünen wollen es ganz verhindern, nur die AfD will es auch wirklich durchsetzen.

Was also will wohl eine Union, die explizit nicht mit den Befürwortern einer Durchsetzung koalieren will, sondern lieber mit den Parteien der Blender und Verhinderer?","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240614,migration,20,AfD,"– Und genau da setze ich an: Die Lösung für eine menschenwürdige Unterbringung von Einheimischen in unserem Land heißt Remigration, und zwar massenhaft.

Das ist genau das, was Ihr Kanzler fordert, aber nicht tut: konsequente Abschiebung und ein Ende der Masseneinwanderung.

Kommen Sie bitte zum Schluss!

Ihre Redezeit ist vorbei.

Reden wir einmal über die Belange von Einheimischen in diesem Parlament; das wäre ein großer Fortschritt.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
20240615,migration,20,AfD,,[],0
20240616,migration,20,AfD,,[],0
20240617,migration,20,AfD,,[],0
20240618,migration,20,AfD,,[],0
20240619,migration,20,AfD,,[],0
20240620,migration,20,AfD,,[],0
20240621,migration,20,AfD,,[],0
20240622,migration,20,AfD,,[],0
20240623,migration,20,AfD,,[],0
20240624,migration,20,AfD,,[],0
20240625,migration,20,AfD,,[],0
20240626,migration,20,AfD,"Den Bürgern wurde schon einmal glaubhaft gemacht, dass unsere Freiheit am Hindukusch verteidigt werden könne.

Mit welchem Ergebnis?

Zerstörung, Elend und Migrationsströme, die hauptsächlich die innere Sicherheit Deutschlands gefährden.

Entschlossenes Handeln blieben Sie dabei oft schuldig.

Ziel muss es sein, die unkontrollierte Zuwanderung sofort zu stoppen.

Sichere Grenzen und konsequente Zurückweisungen sind dabei unerlässlich.

Schauen Sie einfach in die Kriminalitätsstatistik.","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2
20240627,migration,20,AfD,"Und die Parteien des forcierten Migrantenimports lassen wissen: Mit deutschen Interessen nichts am Hut?

Ja, da ist man bei ihnen auf dem Wahlzettel gut aufgehoben.

Nicht nur sollen per Schuldenorgie für unbezahlbare Sozialleistungen Wähler gekauft werden.

Nein, per Turboeinbürgerung sollen dann die Neubürger die Parteien der Schuldenkönige retten.

Den Deutschen aber zieht man dafür ihr Land unter den Füßen weg.

Wir lassen das nicht zu, meine Damen und Herren.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240628,migration,20,AfD,"Deshalb verbleiben sie lieber in der sozialen Hängematte und gönnen sich vielleicht nebenher noch ein wenig Schwarzarbeit – alles auf Kosten ehrlicher Bürger und der Steuerzahler.

Es war einfach eine Schnapsidee, unqualifizierte Einwanderer ins Bürgergeld zu stecken.

Dabei hätten wir durchaus nichts gegen die Einwanderung hochqualifizierter Menschen aus kulturnahen Ländern, die bei uns fehlende Qualifikationen mitbringen, sich selbst ernähren und ihre Renten selbst verdienen.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240629,migration,20,AfD,,[],0
20240630,migration,20,AfD,,[],0
20240701,migration,20,AfD,,[],0
20240702,migration,20,AfD,,[],0
20240703,migration,20,AfD,"Da muss man schon sagen: Die Auswirkungen dieser staatlich organisierten Massenmigration bekommen unsere Bürger immer häufiger zu spüren.

Das sind Ihre Domplattentänzer und Messermänner, und damit muss endlich Schluss sein.

Ich kann Ihnen versprechen: Eine selbstbewusste, starke AfD, die sorgt dafür, dass Deutschland auch wieder richtige Entwicklungszusammenarbeit macht.

Erstens.","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2
20240704,migration,20,AfD,"Heute können wir nicht mehr seriös über zusätzliche Finanzmittel diskutieren.

Wir haben, ehrlich gesagt, das Geld nicht mehr.

Vor allem die Kommunen müssen den letzten Cent für die Migration aufbringen.

So viel zum Thema „Niemandem wird etwas weggenommen“ – so Volker Kauder, CDU, im März 2016, und der SPD-Parteivorstand im Oktober 2016.

Wir von der Alternative für Deutschland haben ein besseres Motto: Unser Land zuerst!

Sport – – – Sport frei!

Unnamed: 0: 2322.0","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",2
20240705,migration,20,AfD,"Glück auf in die Heimat!

– Und im Übrigen bin ich der Meinung: Wer Grün, Rot, Gelb, Schwarz wählt, wählt den Krieg.

Vielen Dank.

Als Nächster hat das Wort für die Fraktion Bündnis 90/Die Grünen Bernhard Herrmann.

Unnamed: 0: 2240.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240706,migration,20,AfD,,[],0
20240707,migration,20,AfD,,[],0
20240708,migration,20,AfD,,[],0
20240709,migration,20,AfD,,[],0
20240710,migration,20,AfD,,[],0
20240711,migration,20,AfD,,[],0
20240712,migration,20,AfD,,[],0
20240713,migration,20,AfD,,[],0
20240714,migration,20,AfD,,[],0
20240715,migration,20,AfD,,[],0
20240716,migration,20,AfD,,[],0
20240717,migration,20,AfD,,[],0
20240718,migration,20,AfD,,[],0
20240719,migration,20,AfD,,[],0
20240720,migration,20,AfD,,[],0
20240721,migration,20,AfD,,[],0
20240722,migration,20,AfD,,[],0
20240723,migration,20,AfD,,[],0
20240724,migration,20,AfD,,[],0
20240725,migration,20,AfD,,[],0
20240726,migration,20,AfD,,[],0
20240727,migration,20,AfD,,[],0
20240728,migration,20,AfD,,[],0
20240729,migration,20,AfD,,[],0
20240730,migration,20,AfD,,[],0
20240731,migration,20,AfD,,[],0
20240801,migration,20,AfD,,[],0
20240802,migration,20,AfD,,[],0
20240803,migration,20,AfD,,[],0
20240804,migration,20,AfD,,[],0
20240805,migration,20,AfD,,[],0
20240806,migration,20,AfD,,[],0
20240807,migration,20,AfD,,[],0
20240808,migration,20,AfD,,[],0
20240809,migration,20,AfD,,[],0
20240810,migration,20,AfD,,[],0
20240811,migration,20,AfD,,[],0
20240812,migration,20,AfD,,[],0
20240813,migration,20,AfD,,[],0
20240814,migration,20,AfD,,[],0
20240815,migration,20,AfD,,[],0
20240816,migration,20,AfD,,[],0
20240817,migration,20,AfD,,[],0
20240818,migration,20,AfD,,[],0
20240819,migration,20,AfD,,[],0
20240820,migration,20,AfD,,[],0
20240821,migration,20,AfD,,[],0
20240822,migration,20,AfD,,[],0
20240823,migration,20,AfD,,[],0
20240824,migration,20,AfD,,[],0
20240825,migration,20,AfD,,[],0
20240826,migration,20,AfD,,[],0
20240827,migration,20,AfD,,[],0
20240828,migration,20,AfD,,[],0
20240829,migration,20,AfD,,[],0
20240830,migration,20,AfD,,[],0
20240831,migration,20,AfD,,[],0
20240901,migration,20,AfD,,[],0
20240902,migration,20,AfD,,[],0
20240903,migration,20,AfD,,[],0
20240904,migration,20,AfD,,[],0
20240905,migration,20,AfD,,[],0
20240906,migration,20,AfD,,[],0
20240907,migration,20,AfD,,[],0
20240908,migration,20,AfD,,[],0
20240909,migration,20,AfD,,[],0
20240910,migration,20,AfD,"Ich habe gerade lernen müssen, dass der Begriff „Remigration“ gar nicht so geliebt wird, wie ich dachte, dass die Grünen meinen, das sei nicht gut, weil wir ja alle Menschen seien.

Das sind wir auch; aber wir müssen halt nicht alle Menschen in Deutschland wohnen haben, und wir müssen es auch nicht für alle Menschen bezahlen.

Die FDP fand die Remigration nicht so toll.

Ich weiß nicht, wieso.

Sie haben nur gesagt: Man muss das Angebot erhöhen.

– Ja, das könnte man ja tun.","[0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3
20240911,migration,20,AfD,"Die Realpolitik der CDU sehen wir im Übrigen in Berlin.

Hier, im CDU-regierten Berlin, explodiert die Zahl der Einbürgerungen.

Es gibt kaum Ablehnungen von Einbürgerungsgesuchen: 60 Prozent mehr Einbürgerungen in Berlin in den ersten acht Monaten dieses Jahres als im gesamten Vorjahr!

So sieht CDU-Politik aus.

Massenmigration und migrationspolitischer Kontrollverzicht haben tödliche Folgen.

Wir brauchen die Migrationswende, und zwar sofort.","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0]",3
20240912,migration,20,AfD,"Im Gegenteil: Die Strategie dieser sterbenden Parteien ist es – koste es, was es wolle, und wenn es die Unversehrtheit von Leib und Leben unserer Bürger ist –, erstens immer mehr Ausländer ins Land zu holen, zweitens sie nach komplett unterbliebener Integration rein formal schnellstmöglich zu Deutschen zu erklären, auf dass sich drittens per Dankeswahlkreuzchen der finale Todeskampf von SPD und Grünen noch eine Weile hinziehen möge.

Wir sagen: Damit ist jetzt Schluss.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
20240913,migration,20,AfD,"Wer sich jetzt denkt: „Na ja, das braucht mich ja nicht zu interessieren, ich bin ein rechtstreuer Bürger“, den will ich fragen: Sind Sie sich da ganz sicher?

Oder haben Sie vielleicht am Stammtisch schon mal etwas Kritisches zur Migrationspolitik der Regierung gesagt, oder gar in den sozialen Medien?","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
20240914,migration,20,AfD,,[],0
20240915,migration,20,AfD,,[],0
20240916,migration,20,AfD,,[],0
20240917,migration,20,AfD,,[],0
20240918,migration,20,AfD,,[],0
20240919,migration,20,AfD,,[],0
20240920,migration,20,AfD,,[],0
20240921,migration,20,AfD,,[],0
20240922,migration,20,AfD,,[],0
20240923,migration,20,AfD,,[],0
20240924,migration,20,AfD,,[],0
20240925,migration,20,AfD,"Eine solche Politik ist krank.

Die Kosten pro Asylbewerber, wenn man alles zusammenpackt, liegen zwischen 5 000 und 10 500 Euro im Monat.

Das ist ein ständiger Tritt in den Rücken der Steuerzahler.

Und dann wundern Sie sich, dass Sie in Brandenburg abkacken, während wir bei 30 Prozent liegen.

Vielleicht sollten Sie einfach mal das Gehirn einschalten und ein bisschen nachdenken.

Nun ist es so, dass wir nicht alleine dastehen.

Unsere Politik wirkt ja offensichtlich.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240926,migration,20,AfD,"Sie alle haben als Fraktion die Grenzöffnung 2015 bejubelt.

Sie haben wie besoffen Ihre Willkommenskultur gefeiert.

Indem Sie jetzt selbst sagen, man müsse sofort die Grenzen für Asylmigranten schließen, um größten Schaden von Deutschland abzuwenden, bekunden Sie doch selbst, welchen gigantischen Schaden Sie alle von der CDU seit 2015 angerichtet haben.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
20240927,migration,20,AfD,"Zeichnet das eine angeblich soziale Partei aus, eine Partei, die mit Respekt wirbt?

Wenn Sie die Rente sanieren wollen, erhöhen Sie besser die Zahl der Beitragszahler, indem Sie zum Beispiel Selbstständige aufnehmen und nicht mehr so viele Menschen in das Beamtentum überführen und indem Sie deutschen Bürgern den Weg in die Elternschaft erleichtern, zum Beispiel mit einer Willkommensprämie für Babys oder mit unserem „Junior-Spardepot“.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20240928,migration,20,AfD,,[],0
20240929,migration,20,AfD,,[],0
20240930,migration,20,AfD,,[],0
20241001,migration,20,AfD,,[],0
